name,Email,Birthday,Nationality,Classification,PhoneNumber,Major,Gender,Department,Interest
XvKXeayRYqtpbNW,psAFxexrUzfNjUI,IDwINFkTCzxTAki,LBRUIsWJmrSbdjm,BIYzPZqPiSDjQkW,mNQwMhwNIbQmbRW,CVyKpyOqtEdgJVi,Male,Male;Female,Not important,Fine Arts,Education;Fine Arts;Business,Somewhat important,2,3,Somewhat important
wuDsgmDxokZJAZF,OqwkEuUBRIVdYPE,ezfPBElKoSuZqZr,hXqetmPANajIsAm,gtSyTcDTwISXyvc,uEVfzXUvotTSPZJ,jTGnVvunPlUwpec,Female,Male;Female,Not important,Education,Liberal Arts;Education;Nursing & Health Sciences;Science & Engineering;Honors College;Fine Arts;Business;Communication,Not important,3,3,Very important
mWpHtPXTOVJoKlV,mYcMugVpRMuwJLS,uxwvOROZOWalAAc,wPVjSKTbZnYPedu,SZUsjCcIQGeecnC,UXRBVkiBPYJPgoO,dksCNPxNTeHNruR,Female,Male;Female,Not important,Honors College,Science & Engineering;Honors College;Fine Arts;Communication,Somewhat important,4,1,Not important
NFIzsfUBXxqkvAz,uIoRpTjPMCWVyFr,ikCeVdhHyZpSoEc,vKvnYpUDqiTgFzZ,amFwoKuugWQeIfC,uwfqQolrVEqZLjr,zBGQoTPqKLQrlDH,Female,Male;Female,Somewhat important,Communication,Nursing & Health Sciences,Very important,2,3,Very important
jWzYZZmWSZZUZxT,yxVOuxRvqbCfggL,GiCDdCpEDOWruIt,SiYGnkQTnELryap,WKEsKmIFUpCrcye,DUIgdCLqvLqGfIE,ubFADYYrbTeWbbn,Female,Male;Female,Not important,Communication,Liberal Arts;Education;Nursing & Health Sciences;Honors College;Fine Arts;Business;Communication,Very important,4,2,Not important
ZcLJvMPGbkFrEhz,FzfpHCWHqHDGXXo,RqJzgJiPgwyMwIT,dBRTyygOowEiWmq,RgsPCRldQRwliFE,UPiyqYFUUGpFCqy,vbYoDgzUTzkazIB,Female,Male;Female,Somewhat important,Business,Honors College,Very important,3,4,Very important
mVpOwnXXEmkNopR,IuIrsIpqAkAYPDY,stdgTQZstfNTymn,kGYrKmhWxCOSviz,MXgZOMvLgDUiuBz,WYmAwjMKeqmlyMF,ISstLhmSNPjyWId,Female,Male;Female,Somewhat important,Business,Education,Not important,3,2,Not important
tSqNqGYwmhLbOGr,qXuwPJJHjVYbTxO,EhahqUBqifSqsaM,niaPzvuzSNqSTEn,eINHAtWdWZCZjNC,ZBHsejeTdnBitzc,jBVaONpgcxFsXwc,Male,Male,Not important,Education,Education;Nursing & Health Sciences;Science & Engineering;Honors College;Fine Arts;Business;Communication,Very important,1,4,Not important
gtZyEXMzKCvWgND,LOmTOlOscGiKXCI,DVMovmobQihhgxm,ZkYaGVWQxmGMdWP,AuKzGQbBgDaGFDW,PtqXnvqueHxZczk,vZvboendoiVcddv,Female,Male,Very important,Business,Liberal Arts;Education;Nursing & Health Sciences;Science & Engineering;Honors College;Fine Arts;Communication,Very important,4,1,Very important
wFQwEQsdkKFFQUG,xCdzTkOTjyodmAZ,JGqGmfgMidenugn,xwYgEmlZVSlEkvN,bOlfxvkJwISWerC,sIopEeHRSHdWGlz,kJjfdqbrRFOyzjU,Female,Female,Somewhat important,Nursing & Health Sciences,Fine Arts,Somewhat important,2,2,Somewhat important
vWPvqnnvlDgXedw,FkWbnunKQIjTKda,hWHMvsRhXjPaRiB,VqLcebBSTxrglIe,ryIftpBBNpufblW,RDJpDlXETvuKEne,WCtoShOcfxkDAIC,Male,Male;Female,Somewhat important,Liberal Arts,Liberal Arts;Education;Nursing & Health Sciences;Science & Engineering;Honors College;Fine Arts;Business;Communication,Not important,3,4,Somewhat important
nJMwqiixXiiZbIH,rlcGzakZtDypzrK,SolbaUvYTewPZBs,bOcutSacPUQBcZY,cByNRdseCWRSKbF,azcsmIgrOrtfprA,XdbQlqfzYYPpXSa,Female,Male;Female,Not important,Communication,Nursing & Health Sciences;Science & Engineering;Communication,Somewhat important,1,2,Very important
tJlIOqoPxSXufuf,pRycUAhpYlIurww,zFkaInMOSNJKjrn,LTQZpAmJQdddPgH,OwOrYzXKOvXPGCq,aYUYpDGfgBxjFUI,GMYAuaheVQIDGKI,Male,Male,Very important,Communication,Science & Engineering;Honors College;Fine Arts;Business,Very important,2,2,Somewhat important
FhbTTRpKFVWVxPc,vMMPtBCNcawBvxc,ofLZOxzQwaDQVek,EUEzDbrduYXKwxd,arzDVvKsarRGJcy,GBsmnwyDthsvkFG,VXnwdyIAQiuSEAS,Male,Male;Female,Somewhat important,Communication,Liberal Arts;Education;Nursing & Health Sciences;Honors College;Fine Arts;Business,Not important,4,1,Somewhat important
iQPVrMVAPkXIZgX,QcnNWzSzgzoJRpv,ofmGrTbelytYauJ,iLBDyonCslbrdku,NFspxSoXyNqNJHM,fURwtcvOCFmvsBe,ZApBBDLKnkzuYys,Male,Female,Very important,Fine Arts,Liberal Arts;Nursing & Health Sciences;Honors College;Fine Arts;Business,Not important,2,4,Not important
obDUUleqQhHgzbH,PkGZngzyAwhTKSa,sLAJoXDaOiXaAQe,KGgjdSLQMenUjkp,qvouViBzeOKZPhr,szpSFpAwogWlVSf,MnKpZFaNydGKUAq,Male,Male,Somewhat important,Business,Liberal Arts;Nursing & Health Sciences;Science & Engineering;Honors College;Fine Arts;Communication,Not important,1,2,Somewhat important
bhDGiBxcKeBMYCY,dVdEqUfCAVcbUsv,hvAerxwmdunbrFC,UCGbizqsanaXQLG,PLmCYPbYZKTAcCb,dpausMxuJBbVvXA,HBpOXivcQcOfAsP,Male,Female,Very important,Business,Education;Nursing & Health Sciences,Not important,2,2,Not important
bHlhlCyTlHkWbFi,zOJrUAjspiDDSCP,kWgEbPvrCmUfiML,rCGYCaxRhetVOmJ,GcgQxZgKnERCbrc,kSaBfDYXDuKAPnl,FuXjVNsZXAImmwI,Female,Male,Somewhat important,Communication,Liberal Arts;Education;Science & Engineering;Honors College;Fine Arts;Business;Communication,Not important,4,3,Not important
jzqhrSfpXGVBgeU,qWuqSAtrjJaVmOU,yYaCgLyTCQsqzzI,EPERdyujANqKcZo,AOUUXSvXmXnXdeq,lbbwYmzqzAXwNij,ffpAHYuEbLQlTlr,Male,Female,Very important,Fine Arts,Fine Arts;Business,Somewhat important,1,4,Somewhat important
kWOiUxVKlKOnuKY,jYYJVTSYBUrWFLo,guEAVOpzdApbcBN,mWDaHrkMwLFRGFq,LLSfNInkuemlyUn,zRfSHkklzxGtcvg,fsmOWLaDlAkzeKE,Male,Female,Not important,Honors College,Education;Nursing & Health Sciences;Science & Engineering;Communication,Not important,3,4,Somewhat important
dePpkmZAKiSbESV,QXRMjvZDDUTEcta,ZfTAnyEwXgbPLpZ,XQaPmxXUNyAjvAZ,hsZhUVvRmdQHqLH,xVoBnYRNFUAnAHf,qjGOuemQdDfHSlR,Female,Male,Not important,Communication,Communication,Not important,3,1,Not important
fCtfUMkcxJKsRVE,kIgSNawVBSDbwYL,nBzmnwGrOfBRnfS,ZiJgbRqQjjnnJVO,tUXrJXyZcalYora,BpvAgTBnQJfqXYV,tgmwhyAwZlUdvWB,Female,Male;Female,Somewhat important,Science & Engineering,Liberal Arts;Education;Nursing & Health Sciences;Science & Engineering;Honors College;Fine Arts;Business;Communication,Very important,2,1,Very important
gVmZJFyXYsvZTjQ,UWSvDXvIpszNhCZ,IkcwFuZbZUUYVYV,npFqEaaYfnMWdoB,FWWcEqNbnBfUbbj,uGaEjmqMKUsXqsP,ZrVylBqlceumtko,Female,Female,Not important,Business,Liberal Arts;Nursing & Health Sciences;Science & Engineering;Honors College;Fine Arts;Business;Communication,Somewhat important,2,2,Somewhat important
dJGQgWRMTdFLdxq,wzmUflIsaFTbvmY,YOCQrqRuXFjXCHn,uGlBfXevdBwqLcY,brKnpJSwjFHDjgY,YGSvHdxDWSLSaRb,NKlpeRbqNLVRfJg,Male,Female,Very important,Education,Liberal Arts;Education;Nursing & Health Sciences;Science & Engineering;Honors College;Communication,Very important,3,4,Very important
CpwPQwZIhSLUyOG,cutLUuIRsDFXJvU,gYzDwyfVHAXXgvT,UUddMsygzbtlTNx,qvvFvWLqSgkDKMT,DSRLwuFdkUyzQnb,DdkYWINnnAgQXYX,Male,Female,Not important,Education,Education;Science & Engineering;Business;Communication,Very important,2,3,Somewhat important
iMZLOdERNWOXqcW,JNnFNzwnTvAQZTR,BBXofJbIIIEhlmn,WCojRxUyKeIdAxO,wVYIibuVTOlZQVM,XJhfkpkzJWWDCrh,DuJGkyzkDoPAWFg,Female,Male,Very important,Education,Liberal Arts;Education;Nursing & Health Sciences;Science & Engineering;Honors College;Fine Arts;Business;Communication,Very important,3,4,Somewhat important
utOYVXkrhchTEam,roNyonaXnBzfOID,SQzTDabiXTCBpmS,sxZrmGiHVrozkrw,wIvISaPwxcdJtxm,jkFTdDrdCdnbkdI,aQuDKVXRbgRTqZn,Male,Male,Somewhat important,Science & Engineering,Liberal Arts;Education;Fine Arts;Communication,Very important,1,1,Very important
ojYcTCQaPbCthDB,ZHaOCcknchPaZpo,KnCpuUBboYdqgWT,fOZxjumqxlmdUBC,CpKCrEtImSCcsMw,hMBRCNdLmQuTLwV,nHsOzUJLnaDYWyL,Male,Male,Somewhat important,Education,Liberal Arts;Science & Engineering,Somewhat important,2,3,Not important
aBmbdrfhGaYFAPI,JWMFZTLFRNUqHhO,QfhmKuHaHEdRpGF,ljjudQpwkmoHnTM,EudqvScQITpUPYM,rcLlIoovMVimRWe,cyvpWHVsXvQpfVY,Male,Male,Somewhat important,Nursing & Health Sciences,Liberal Arts;Education;Nursing & Health Sciences;Science & Engineering;Honors College;Fine Arts;Business;Communication,Not important,2,4,Very important
vmWmjXSmeJkYrPG,ahqODJSFSWYizAV,rdjZXaZVRrAPqMG,iHtHgLSQNcZEZel,JqOahokpMlaLQQS,TANdMnydKkdrwcB,hJpzSiNAnvSnvSm,Female,Male,Not important,Communication,Liberal Arts;Business,Not important,2,2,Not important
wLshZlqfXMLggtc,MWqaNAjgDodViNO,yBRKZJkSsldFjUH,ZRzYfAcTUHTlOUR,gRjxRCQJJPlNgiM,XEUsxAVSsqedkyV,pVCjZVqRomYLCVt,Male,Male;Female,Not important,Science & Engineering,Science & Engineering;Honors College;Fine Arts;Communication,Very important,2,3,Somewhat important
LHsWgEsKSJgnIDb,LjqupWsEUesRqOE,jNoyxpUFdlTUEfm,OjEBgnYMicRSuis,bTrDGHWfQHcHMrE,TRLckwCxjrmLOeJ,FBNcUtkSUgAfJsz,Female,Male;Female,Not important,Business,Nursing & Health Sciences;Fine Arts,Very important,1,1,Not important
qyxhnULeZhVYSZZ,iCsDqhcrqvfvhKw,lrLiyhIftrfeHmM,npmpeFPvoDYAyVR,DKuXJksxPKtwUsP,IiaWSEQqVibFQNI,dhciDLfcZpvFhky,Male,Male,Not important,Honors College,Liberal Arts;Science & Engineering;Honors College;Communication,Very important,3,2,Not important
MxFCwcIrGQOpBBA,eLNrIcoYgfVFvdZ,oMyGEPTbKiOYSsa,yqXlahrNNBJedJL,HLDktrlTAxDWSNL,dZlKnvMFFABccBz,PiphQlhwXGTPeKt,Female,Male;Female,Somewhat important,Liberal Arts,Nursing & Health Sciences;Fine Arts;Communication,Somewhat important,3,4,Somewhat important
kNcScOOmNdnUGVH,qAlgMxMOOJTUKMu,iOQoiqwpVDktmle,vMmqnIATLdSXmYZ,JxowXEVZNhVjilg,NUoCrNrPIHKvScK,DQIJukSmXMupSZU,Female,Male,Not important,Business,Liberal Arts;Education;Nursing & Health Sciences;Science & Engineering;Business,Very important,2,3,Somewhat important
neiXAfUuoGllXPA,yukPcZPfyicZSrH,oPKNaEWRaJyFXrt,aPbRwjAViHawSGR,CniuXnZlecwHynA,sIVdsNiheAEhkMw,GLpEcksezqVwqCb,Female,Male;Female,Very important,Honors College,Liberal Arts;Education;Nursing & Health Sciences;Honors College;Business;Communication,Not important,4,1,Very important
btBGeqhpQRFHcRr,oZqiZKjQksCUauK,nyKZpFitBmfwvqp,cLUapgVkMaRMDrh,lgfTCDRqSYAzVcQ,ZPLvXaiIlzCiXTR,ygquUuqdzhbAFrq,Female,Male,Somewhat important,Liberal Arts,Nursing & Health Sciences;Honors College;Fine Arts,Very important,1,3,Not important
nXNKpBJVJKVAsRp,xoWHvMDXoQmBRVk,jqhadiQZvgDcvXd,AVrUbHGGkONBknS,LvcoNWOMZnLCoHo,OtFTnWnPvNswown,TtSBCMBLxbHjqAp,Female,Female,Very important,Science & Engineering,Liberal Arts;Nursing & Health Sciences;Honors College;Fine Arts;Business;Communication,Not important,2,4,Somewhat important
WuFCzykcZFmUGsI,GnBfsdJISifsUIx,eikLcbiuTjXNbiV,qAnZevPyjPrpGHP,WtrZATtvhFQarDS,LEyNmLRoSAgpdnj,OJHDUHDrQfufzsu,Male,Male,Very important,Nursing & Health Sciences,Science & Engineering;Honors College,Very important,4,1,Not important
ugfigstinSTOtCS,xgFpWSKagtFAlXY,WamvskIDSyotdTR,OeWzhnKLpAgoQjY,pAzIjSdjgKfBgIK,SxkoaVEpcLJcLWb,rZFRMxfSHtoJGjg,Male,Male,Very important,Communication,Liberal Arts;Education;Nursing & Health Sciences;Science & Engineering;Honors College;Fine Arts,Not important,4,3,Not important
UyvEmWCMBaIVGXX,tYyxocHztcMraKQ,zkvyfRtIQoaXIxy,gYJgXfbCMhXUIPv,NQzIPHaYXhQEXba,NDgjMlqlOJYHEOi,cqUQPZvaKGuXjqA,Female,Male;Female,Not important,Business,Nursing & Health Sciences;Science & Engineering;Business,Very important,1,1,Somewhat important
hiaQtCPFeHaCdkd,wcQpUzaBcMoennh,YKLYvxHMaAJREVg,lANaHOqqHAwNDGX,MQmDCFLwUjNaFjB,WIrUSOTnWBGMmdb,sLwtVPxzqozJmVz,Male,Female,Not important,Education,Liberal Arts;Education;Science & Engineering;Honors College;Fine Arts;Business;Communication,Somewhat important,3,2,Somewhat important
zwxfoOqiQydXcCH,dTxdzlXRDtWxiGh,MHPgtMTTgifvQCR,VVThVAqPNrMDQVk,weTotuHeTCEteuL,CgQcrwhfYuMDRLI,yKcLZrNOSjVRFmZ,Male,Female,Very important,Fine Arts,Liberal Arts;Education;Nursing & Health Sciences;Honors College;Fine Arts;Business;Communication,Very important,2,3,Not important
vnBtZBaoxnIsHgx,xHMBhAcvIFJEcZW,QkXpgXuRNeKVFaG,UahwFykEAWWLCDa,zNBzplyCKvHuBDY,PcOLHGkSuADBzDy,HHxZyJrUhdzaNpH,Male,Male;Female,Very important,Business,Education;Nursing & Health Sciences;Science & Engineering;Honors College;Fine Arts;Business;Communication,Somewhat important,1,1,Somewhat important
FWwUalOwckHQfAI,ohEUwhZACaRSgwO,UGvEdqRcpklSplI,ERUOjADinLSQklG,vVbqIIeXmdpHVHA,jWhUaqSBhEkXwMH,AIfygiOtAvNNJay,Male,Female,Not important,Science & Engineering,Nursing & Health Sciences,Somewhat important,1,2,Somewhat important
IiBXBwcRTVeOTKN,WADvmbVIyGjoPsi,FGZBqVRmjYAXooM,EOVllgOfdidjwAe,XSSqRkGmjziBOfx,SMHMHtGPrvdPpTV,BErTpRuhSGzMtzF,Male,Male;Female,Very important,Fine Arts,Education;Nursing & Health Sciences;Science & Engineering;Honors College;Fine Arts;Business,Not important,2,4,Somewhat important
